date_id,line_code,sku,defect_code,units_scrapped
2025-03-11,L2,SKU-100,D-02,1
2025-03-11,L2,SKU-100,D-03,1
2025-03-11,L2,SKU-200,D-01,1
2025-03-11,L2,SKU-200,D-05,1
2025-03-11,L2,SKU-300,D-04,1
2025-03-11,L2,SKU-300,D-05,1
2025-03-11,L2,SKU-400,D-03,2
2025-03-11,L3,SKU-100,D-04,2
2025-03-11,L3,SKU-200,D-01,2
2025-03-11,L3,SKU-200,D-02,1
2025-03-11,L3,SKU-300,D-01,2
2025-03-11,L3,SKU-400,D-02,1
2025-03-11,L3,SKU-400,D-05,1
2025-03-11,L4,SKU-100,D-01,1
2025-03-11,L4,SKU-100,D-03,1
2025-03-11,L4,SKU-200,D-01,1
2025-03-11,L4,SKU-200,D-03,1
2025-03-11,L4,SKU-300,D-02,2
2025-03-11,L4,SKU-400,D-02,1
2025-03-11,L4,SKU-400,D-04,1
2025-03-12,L1,SKU-100,D-05,2
2025-03-12,L1,SKU-200,D-01,1
2025-03-12,L1,SKU-200,D-03,1
2025-03-12,L1,SKU-300,D-02,1
2025-03-12,L1,SKU-300,D-05,1
2025-03-12,L1,SKU-400,D-01,1
2025-03-12,L1,SKU-400,D-04,1
2025-03-12,L2,SKU-100,D-01,2
2025-03-12,L2,SKU-200,D-02,1
2025-03-12,L2,SKU-200,D-05,1
2025-03-12,L2,SKU-300,D-03,2
2025-03-12,L2,SKU-400,D-03,1
2025-03-12,L2,SKU-400,D-05,1
2025-03-12,L3,SKU-100,D-02,1
2025-03-12,L3,SKU-100,D-04,1
2025-03-12,L3,SKU-200,D-04,2
2025-03-12,L3,SKU-300,D-01,1
2025-03-12,L3,SKU-300,D-02,1
2025-03-12,L3,SKU-400,D-02,2
2025-03-12,L4,SKU-100,D-04,1
2025-03-12,L4,SKU-200,D-02,2
2025-03-12,L4,SKU-300,D-01,1
2025-03-12,L4,SKU-300,D-03,1
2025-03-12,L4,SKU-400,D-03,1
2025-03-13,L1,SKU-100,D-02,2
2025-03-13,L1,SKU-200,D-04,2
2025-03-13,L1,SKU-300,D-01,1
2025-03-13,L1,SKU-300,D-03,1
2025-03-13,L1,SKU-400,D-01,1
2025-03-13,L1,SKU-400,D-02,1
2025-03-13,L2,SKU-100,D-01,1
2025-03-13,L2,SKU-100,D-02,1
2025-03-13,L2,SKU-200,D-02,1
2025-03-13,L2,SKU-200,D-04,1
2025-03-13,L2,SKU-300,D-01,2
2025-03-13,L2,SKU-400,D-01,1
2025-03-13,L2,SKU-400,D-02,1
2025-03-13,L3,SKU-100,D-02,1
2025-03-13,L3,SKU-100,D-03,1
2025-03-13,L3,SKU-200,D-01,1
2025-03-13,L3,SKU-200,D-04,1
2025-03-13,L3,SKU-300,D-01,1
2025-03-13,L3,SKU-300,D-02,1
2025-03-13,L3,SKU-400,D-01,1
2025-03-13,L3,SKU-400,D-02,1
2025-03-13,L4,SKU-100,D-04,1
2025-03-13,L4,SKU-200,D-01,2
2025-03-13,L4,SKU-300,D-03,2
2025-03-13,L4,SKU-300,D-04,1
2025-03-13,L4,SKU-400,D-01,1
2025-03-13,L4,SKU-400,D-04,1
2025-03-14,L1,SKU-100,D-01,1
2025-03-14,L1,SKU-100,D-05,1
2025-03-14,L1,SKU-200,D-01,2
2025-03-14,L1,SKU-300,D-01,1
2025-03-14,L1,SKU-300,D-03,1
2025-03-14,L1,SKU-400,D-05,2
2025-03-14,L2,SKU-100,D-01,1
2025-03-14,L2,SKU-100,D-03,1
2025-03-14,L2,SKU-200,D-02,1
2025-03-14,L2,SKU-200,D-03,1
2025-03-14,L2,SKU-300,D-01,1
2025-03-14,L2,SKU-300,D-02,2
2025-03-14,L2,SKU-300,D-04,1
2025-03-14,L2,SKU-400,D-01,1
2025-03-14,L2,SKU-400,D-02,1
2025-03-14,L3,SKU-100,D-01,1
2025-03-14,L3,SKU-100,D-03,1
2025-03-14,L3,SKU-200,D-02,1
2025-03-14,L3,SKU-200,D-03,1
2025-03-14,L3,SKU-300,D-01,2
2025-03-14,L3,SKU-300,D-02,1
2025-03-14,L3,SKU-400,D-03,1
2025-03-14,L3,SKU-400,D-04,1
2025-03-14,L4,SKU-100,D-03,1
2025-03-14,L4,SKU-200,D-04,1
2025-03-14,L4,SKU-300,D-03,2
2025-03-14,L4,SKU-400,D-01,1
2025-03-14,L4,SKU-400,D-05,1
2025-03-15,L1,SKU-100,D-02,1
2025-03-15,L1,SKU-200,D-04,1
2025-03-15,L1,SKU-300,D-01,2
2025-03-15,L1,SKU-300,D-02,1
2025-03-15,L1,SKU-400,D-02,1
2025-03-15,L1,SKU-400,D-03,1
2025-03-15,L2,SKU-100,D-02,1
2025-03-15,L2,SKU-100,D-03,1
2025-03-15,L2,SKU-200,D-03,1
2025-03-15,L2,SKU-200,D-04,1
2025-03-15,L2,SKU-300,D-02,1
2025-03-15,L2,SKU-300,D-03,1
2025-03-15,L2,SKU-400,D-01,1
2025-03-15,L2,SKU-400,D-02,1
2025-03-15,L3,SKU-100,D-03,2
2025-03-15,L3,SKU-200,D-03,1
2025-03-15,L3,SKU-200,D-04,1
2025-03-15,L3,SKU-300,D-02,1
2025-03-15,L3,SKU-300,D-04,1
2025-03-15,L3,SKU-400,D-01,2
2025-03-15,L4,SKU-100,D-03,1
2025-03-15,L4,SKU-200,D-01,1
2025-03-15,L4,SKU-200,D-03,1
2025-03-15,L4,SKU-300,D-01,1
2025-03-15,L4,SKU-300,D-03,1
2025-03-15,L4,SKU-400,D-01,1
2025-03-16,L1,SKU-100,D-02,1
2025-03-16,L1,SKU-200,D-01,1
2025-03-16,L1,SKU-300,D-02,1
2025-03-16,L1,SKU-400,D-01,1
2025-03-16,L1,SKU-400,D-02,1
2025-03-16,L2,SKU-100,D-02,1
2025-03-16,L2,SKU-100,D-05,1
2025-03-16,L2,SKU-200,D-01,1
2025-03-16,L2,SKU-200,D-03,1
2025-03-16,L2,SKU-300,D-05,2
2025-03-16,L2,SKU-400,D-02,1
2025-03-16,L2,SKU-400,D-05,1
2025-03-16,L3,SKU-100,D-01,1
2025-03-16,L3,SKU-100,D-04,1
2025-03-16,L3,SKU-200,D-01,1
2025-03-16,L3,SKU-200,D-05,2
2025-03-16,L3,SKU-300,D-01,1
2025-03-16,L3,SKU-300,D-02,1
2025-03-16,L3,SKU-300,D-04,1
2025-03-16,L3,SKU-400,D-02,1
2025-03-16,L3,SKU-400,D-03,1
2025-03-16,L4,SKU-100,D-05,1
2025-03-16,L4,SKU-200,D-01,1
2025-03-16,L4,SKU-300,D-01,1
2025-03-16,L4,SKU-300,D-03,1
2025-03-16,L4,SKU-400,D-01,1
2025-03-17,L1,SKU-100,D-02,1
2025-03-17,L1,SKU-200,D-01,1
2025-03-17,L1,SKU-200,D-03,1
2025-03-17,L1,SKU-300,D-01,2
2025-03-17,L1,SKU-400,D-01,1
2025-03-17,L1,SKU-400,D-05,1
2025-03-17,L2,SKU-100,D-01,2
2025-03-17,L2,SKU-200,D-01,1
2025-03-17,L2,SKU-200,D-03,1
2025-03-17,L2,SKU-300,D-01,3
2025-03-17,L2,SKU-300,D-02,1
2025-03-17,L2,SKU-300,D-03,1
2025-03-17,L2,SKU-400,D-03,1
2025-03-17,L2,SKU-400,D-04,1
2025-03-17,L3,SKU-100,D-02,1
2025-03-17,L3,SKU-100,D-05,1
2025-03-17,L3,SKU-200,D-01,1
2025-03-17,L3,SKU-200,D-04,1
2025-03-17,L3,SKU-300,D-02,1
2025-03-17,L3,SKU-300,D-04,1
2025-03-17,L3,SKU-400,D-01,1
2025-03-17,L3,SKU-400,D-03,1
2025-03-17,L4,SKU-100,D-04,1
2025-03-17,L4,SKU-200,D-01,1
2025-03-17,L4,SKU-300,D-02,1
2025-03-17,L4,SKU-300,D-04,1
2025-03-17,L4,SKU-400,D-04,1
2025-03-18,L1,SKU-100,D-04,1
2025-03-18,L1,SKU-200,D-02,1
2025-03-18,L1,SKU-200,D-04,1
2025-03-18,L1,SKU-300,D-01,1
2025-03-18,L1,SKU-300,D-03,1
2025-03-18,L1,SKU-400,D-01,1
2025-03-18,L1,SKU-400,D-05,1
2025-03-18,L2,SKU-100,D-01,1
2025-03-18,L2,SKU-100,D-02,1
2025-03-18,L2,SKU-200,D-01,2
2025-03-18,L2,SKU-300,D-02,2
2025-03-18,L2,SKU-400,D-03,1
2025-03-18,L2,SKU-400,D-04,1
2025-03-18,L3,SKU-100,D-03,1
2025-03-18,L3,SKU-100,D-04,1
2025-03-18,L3,SKU-200,D-01,1
2025-03-18,L3,SKU-200,D-02,2
2025-03-18,L3,SKU-300,D-05,2
2025-03-18,L3,SKU-400,D-03,2
2025-03-18,L4,SKU-100,D-01,1
2025-03-18,L4,SKU-100,D-02,1
2025-03-18,L4,SKU-200,D-01,1
2025-03-18,L4,SKU-200,D-05,1
2025-03-18,L4,SKU-300,D-01,1
2025-03-18,L4,SKU-300,D-05,1
2025-03-18,L4,SKU-400,D-03,1
2025-03-18,L4,SKU-400,D-05,1
2025-03-19,L1,SKU-100,D-01,1
2025-03-19,L1,SKU-100,D-04,1
2025-03-19,L1,SKU-200,D-02,1
2025-03-19,L1,SKU-200,D-05,1
2025-03-19,L1,SKU-300,D-02,2
2025-03-19,L1,SKU-400,D-02,1
2025-03-19,L1,SKU-400,D-03,1
2025-03-19,L2,SKU-100,D-01,1
2025-03-19,L2,SKU-100,D-05,1
2025-03-19,L2,SKU-200,D-02,1
2025-03-19,L2,SKU-200,D-04,1
2025-03-19,L2,SKU-300,D-01,2
2025-03-19,L2,SKU-400,D-01,1
2025-03-19,L2,SKU-400,D-03,1
2025-03-19,L3,SKU-100,D-01,2
2025-03-19,L3,SKU-200,D-02,1
2025-03-19,L3,SKU-200,D-03,1
2025-03-19,L3,SKU-300,D-02,1
2025-03-19,L3,SKU-300,D-03,1
2025-03-19,L3,SKU-400,D-01,1
2025-03-19,L3,SKU-400,D-04,1
2025-03-19,L4,SKU-100,D-02,1
2025-03-19,L4,SKU-100,D-04,1
2025-03-19,L4,SKU-200,D-01,1
2025-03-19,L4,SKU-200,D-02,1
2025-03-19,L4,SKU-300,D-01,1
2025-03-19,L4,SKU-300,D-03,1
2025-03-19,L4,SKU-400,D-02,1
2025-03-19,L4,SKU-400,D-03,1
2025-03-20,L1,SKU-100,D-03,1
2025-03-20,L1,SKU-100,D-05,1
2025-03-20,L1,SKU-200,D-03,1
2025-03-20,L1,SKU-200,D-05,1
2025-03-20,L1,SKU-300,D-04,1
2025-03-20,L1,SKU-300,D-05,1
2025-03-20,L1,SKU-400,D-01,1
2025-03-20,L1,SKU-400,D-02,1
2025-03-20,L2,SKU-100,D-01,2
2025-03-20,L2,SKU-200,D-03,1
2025-03-20,L2,SKU-200,D-04,1
2025-03-20,L2,SKU-300,D-03,1
2025-03-20,L2,SKU-300,D-05,1
2025-03-20,L2,SKU-400,D-01,2
2025-03-20,L3,SKU-100,D-03,1
2025-03-20,L3,SKU-100,D-04,1
2025-03-20,L3,SKU-200,D-01,2
2025-03-20,L3,SKU-300,D-01,1
2025-03-20,L3,SKU-300,D-02,1
2025-03-20,L3,SKU-300,D-03,1
2025-03-20,L3,SKU-400,D-01,2
2025-03-20,L4,SKU-100,D-02,1
2025-03-20,L4,SKU-200,D-02,2
2025-03-20,L4,SKU-300,D-02,1
2025-03-20,L4,SKU-400,D-01,2
2025-03-21,L1,SKU-100,D-02,1
2025-03-21,L1,SKU-200,D-01,1
2025-03-21,L1,SKU-200,D-03,1
2025-03-21,L1,SKU-300,D-01,1
2025-03-21,L1,SKU-300,D-04,1
2025-03-21,L1,SKU-400,D-01,2
2025-03-21,L1,SKU-400,D-03,1
2025-03-21,L1,SKU-400,D-04,1
2025-03-21,L2,SKU-100,D-01,1
2025-03-21,L2,SKU-100,D-04,1
2025-03-21,L2,SKU-200,D-01,1
2025-03-21,L2,SKU-200,D-05,1
2025-03-21,L2,SKU-300,D-01,1
2025-03-21,L2,SKU-300,D-03,1
2025-03-21,L2,SKU-400,D-02,2
2025-03-21,L3,SKU-100,D-01,1
2025-03-21,L3,SKU-100,D-02,1
2025-03-21,L3,SKU-200,D-01,1
2025-03-21,L3,SKU-200,D-02,1
2025-03-21,L3,SKU-300,D-03,2
2025-03-21,L3,SKU-400,D-02,1
2025-03-21,L3,SKU-400,D-03,1
2025-03-21,L4,SKU-100,D-01,1
2025-03-21,L4,SKU-200,D-01,1
2025-03-21,L4,SKU-200,D-05,1
2025-03-21,L4,SKU-300,D-01,1
2025-03-21,L4,SKU-300,D-03,1
2025-03-21,L4,SKU-400,D-01,1
2025-03-22,L1,SKU-100,D-01,1
2025-03-22,L1,SKU-200,D-02,2
2025-03-22,L1,SKU-300,D-01,2
2025-03-22,L1,SKU-400,D-02,2
2025-03-22,L2,SKU-100,D-01,1
2025-03-22,L2,SKU-100,D-02,1
2025-03-22,L2,SKU-200,D-01,2
2025-03-22,L2,SKU-300,D-01,1
2025-03-22,L2,SKU-300,D-04,1
2025-03-22,L2,SKU-400,D-02,2
2025-03-22,L3,SKU-100,D-01,2
2025-03-22,L3,SKU-200,D-02,1
2025-03-22,L3,SKU-200,D-03,1
2025-03-22,L3,SKU-300,D-01,1
2025-03-22,L3,SKU-300,D-02,1
2025-03-22,L3,SKU-400,D-01,2
2025-03-22,L4,SKU-100,D-04,1
2025-03-22,L4,SKU-200,D-01,1
2025-03-22,L4,SKU-300,D-01,1
2025-03-22,L4,SKU-300,D-05,1
2025-03-22,L4,SKU-400,D-05,1
2025-03-23,L1,SKU-100,D-04,1
2025-03-23,L1,SKU-200,D-02,1
2025-03-23,L1,SKU-300,D-01,1
2025-03-23,L1,SKU-300,D-03,1
2025-03-23,L1,SKU-400,D-02,1
2025-03-23,L1,SKU-400,D-05,1
2025-03-23,L2,SKU-100,D-01,1
2025-03-23,L2,SKU-100,D-02,1
2025-03-23,L2,SKU-200,D-01,1
2025-03-23,L2,SKU-200,D-03,1
2025-03-23,L2,SKU-300,D-01,1
2025-03-23,L2,SKU-300,D-02,1
2025-03-23,L2,SKU-400,D-01,1
2025-03-23,L2,SKU-400,D-03,1
2025-03-23,L3,SKU-100,D-01,1
2025-03-23,L3,SKU-100,D-05,1
2025-03-23,L3,SKU-200,D-03,1
2025-03-23,L3,SKU-200,D-04,2
2025-03-23,L3,SKU-300,D-02,1
2025-03-23,L3,SKU-300,D-04,1
2025-03-23,L3,SKU-400,D-01,1
2025-03-23,L3,SKU-400,D-05,1
2025-03-23,L4,SKU-100,D-02,1
2025-03-23,L4,SKU-100,D-04,1
2025-03-23,L4,SKU-200,D-01,1
2025-03-23,L4,SKU-200,D-02,1
2025-03-23,L4,SKU-300,D-01,1
2025-03-23,L4,SKU-300,D-04,1
2025-03-23,L4,SKU-400,D-01,1
2025-03-24,L1,SKU-100,D-01,1
2025-03-24,L1,SKU-100,D-04,1
2025-03-24,L1,SKU-200,D-03,1
2025-03-24,L1,SKU-200,D-05,1
2025-03-24,L1,SKU-300,D-03,2
2025-03-24,L1,SKU-400,D-01,1
2025-03-24,L1,SKU-400,D-05,1
2025-03-24,L2,SKU-100,D-02,2
2025-03-24,L2,SKU-200,D-03,1
2025-03-24,L2,SKU-200,D-04,1
2025-03-24,L2,SKU-300,D-01,1
2025-03-24,L2,SKU-300,D-03,1
2025-03-24,L2,SKU-400,D-02,1
2025-03-24,L2,SKU-400,D-03,1
2025-03-24,L3,SKU-100,D-01,1
2025-03-24,L3,SKU-100,D-02,1
2025-03-24,L3,SKU-200,D-01,1
2025-03-24,L3,SKU-200,D-04,1
2025-03-24,L3,SKU-300,D-01,1
2025-03-24,L3,SKU-300,D-04,1
2025-03-24,L3,SKU-400,D-02,1
2025-03-24,L3,SKU-400,D-04,1
2025-03-24,L4,SKU-100,D-01,1
2025-03-24,L4,SKU-100,D-04,1
2025-03-24,L4,SKU-200,D-01,1
2025-03-24,L4,SKU-200,D-03,1
2025-03-24,L4,SKU-300,D-04,1
2025-03-24,L4,SKU-300,D-05,1
2025-03-24,L4,SKU-400,D-03,1
2025-03-24,L4,SKU-400,D-05,1
2025-03-25,L1,SKU-100,D-01,1
2025-03-25,L1,SKU-200,D-02,2
2025-03-25,L1,SKU-300,D-01,1
2025-03-25,L1,SKU-300,D-05,1
2025-03-25,L1,SKU-400,D-01,1
2025-03-25,L1,SKU-400,D-04,1
2025-03-25,L2,SKU-100,D-01,1
2025-03-25,L2,SKU-100,D-05,1
2025-03-25,L2,SKU-200,D-02,1
2025-03-25,L2,SKU-200,D-03,1
2025-03-25,L2,SKU-300,D-01,1
2025-03-25,L2,SKU-300,D-03,1
2025-03-25,L2,SKU-400,D-01,1
2025-03-25,L2,SKU-400,D-04,1
2025-03-25,L3,SKU-100,D-02,2
2025-03-25,L3,SKU-200,D-01,1
2025-03-25,L3,SKU-200,D-03,1
2025-03-25,L3,SKU-200,D-04,1
2025-03-25,L3,SKU-300,D-01,1
2025-03-25,L3,SKU-300,D-02,2
2025-03-25,L3,SKU-400,D-01,2
2025-03-25,L4,SKU-100,D-05,1
2025-03-25,L4,SKU-200,D-02,1
2025-03-25,L4,SKU-200,D-05,1
2025-03-25,L4,SKU-300,D-01,2
2025-03-25,L4,SKU-400,D-02,1
2025-03-26,L1,SKU-100,D-01,2
2025-03-26,L1,SKU-200,D-03,2
2025-03-26,L1,SKU-300,D-01,1
2025-03-26,L1,SKU-300,D-03,1
2025-03-26,L1,SKU-400,D-01,1
2025-03-26,L1,SKU-400,D-05,1
2025-03-26,L2,SKU-100,D-02,2
2025-03-26,L2,SKU-200,D-03,1
2025-03-26,L2,SKU-200,D-04,1
2025-03-26,L2,SKU-300,D-02,1
2025-03-26,L2,SKU-300,D-03,1
2025-03-26,L2,SKU-400,D-02,1
2025-03-26,L2,SKU-400,D-05,1
2025-03-26,L3,SKU-100,D-03,1
2025-03-26,L3,SKU-100,D-05,1
2025-03-26,L3,SKU-200,D-01,2
2025-03-26,L3,SKU-300,D-02,2
2025-03-26,L3,SKU-300,D-04,1
2025-03-26,L3,SKU-400,D-01,2
2025-03-26,L4,SKU-100,D-03,1
2025-03-26,L4,SKU-100,D-05,1
2025-03-26,L4,SKU-200,D-02,1
2025-03-26,L4,SKU-200,D-03,1
2025-03-26,L4,SKU-300,D-01,1
2025-03-26,L4,SKU-300,D-04,1
2025-03-26,L4,SKU-400,D-03,1
2025-03-26,L4,SKU-400,D-05,1
2025-03-27,L1,SKU-100,D-02,1
2025-03-27,L1,SKU-100,D-05,1
2025-03-27,L1,SKU-200,D-03,1
2025-03-27,L1,SKU-200,D-04,1
2025-03-27,L1,SKU-300,D-01,1
2025-03-27,L1,SKU-300,D-02,1
2025-03-27,L1,SKU-400,D-01,1
2025-03-27,L1,SKU-400,D-02,1
2025-03-27,L2,SKU-100,D-01,2
2025-03-27,L2,SKU-200,D-04,2
2025-03-27,L2,SKU-300,D-01,2
2025-03-27,L2,SKU-400,D-02,1
2025-03-27,L2,SKU-400,D-04,1
2025-03-27,L3,SKU-100,D-01,2
2025-03-27,L3,SKU-200,D-02,1
2025-03-27,L3,SKU-200,D-05,1
2025-03-27,L3,SKU-300,D-02,1
2025-03-27,L3,SKU-300,D-04,1
2025-03-27,L3,SKU-400,D-01,1
2025-03-27,L3,SKU-400,D-02,1
2025-03-27,L4,SKU-100,D-02,1
2025-03-27,L4,SKU-200,D-01,1
2025-03-27,L4,SKU-200,D-02,1
2025-03-27,L4,SKU-300,D-01,1
2025-03-27,L4,SKU-300,D-03,1
2025-03-27,L4,SKU-400,D-03,1
2025-03-28,L1,SKU-100,D-01,1
2025-03-28,L1,SKU-100,D-05,1
2025-03-28,L1,SKU-200,D-02,2
2025-03-28,L1,SKU-300,D-02,2
2025-03-28,L1,SKU-400,D-02,1
2025-03-28,L1,SKU-400,D-03,1
2025-03-28,L2,SKU-100,D-01,1
2025-03-28,L2,SKU-100,D-04,1
2025-03-28,L2,SKU-200,D-03,1
2025-03-28,L2,SKU-200,D-04,1
2025-03-28,L2,SKU-300,D-01,1
2025-03-28,L2,SKU-300,D-04,1
2025-03-28,L2,SKU-400,D-04,1
2025-03-28,L2,SKU-400,D-05,1
2025-03-28,L3,SKU-100,D-01,1
2025-03-28,L3,SKU-100,D-05,1
2025-03-28,L3,SKU-200,D-02,1
2025-03-28,L3,SKU-200,D-04,1
2025-03-28,L3,SKU-300,D-01,1
2025-03-28,L3,SKU-300,D-02,1
2025-03-28,L3,SKU-400,D-01,1
2025-03-28,L3,SKU-400,D-05,1
2025-03-28,L4,SKU-100,D-01,1
2025-03-28,L4,SKU-100,D-03,1
2025-03-28,L4,SKU-200,D-01,1
2025-03-28,L4,SKU-200,D-02,1
2025-03-28,L4,SKU-300,D-01,1
2025-03-28,L4,SKU-300,D-05,1
2025-03-28,L4,SKU-400,D-01,1
2025-03-28,L4,SKU-400,D-04,1
2025-03-29,L1,SKU-100,D-01,1
2025-03-29,L1,SKU-100,D-02,1
2025-03-29,L1,SKU-200,D-02,1
2025-03-29,L1,SKU-300,D-01,1
2025-03-29,L1,SKU-400,D-03,2
2025-03-29,L2,SKU-100,D-01,1
2025-03-29,L2,SKU-100,D-02,1
2025-03-29,L2,SKU-200,D-01,1
2025-03-29,L2,SKU-300,D-02,1
2025-03-29,L2,SKU-300,D-04,1
2025-03-29,L2,SKU-400,D-01,1
2025-03-29,L2,SKU-400,D-05,1
2025-03-29,L3,SKU-100,D-01,1
2025-03-29,L3,SKU-100,D-02,1
2025-03-29,L3,SKU-200,D-02,2
2025-03-29,L3,SKU-300,D-02,2
2025-03-29,L3,SKU-400,D-01,1
2025-03-29,L3,SKU-400,D-03,1
2025-03-29,L4,SKU-100,D-02,1
2025-03-29,L4,SKU-200,D-04,1
2025-03-29,L4,SKU-300,D-02,1
2025-03-29,L4,SKU-400,D-05,1
2025-03-30,L1,SKU-100,D-02,1
2025-03-30,L1,SKU-100,D-04,1
2025-03-30,L1,SKU-200,D-02,1
2025-03-30,L1,SKU-300,D-01,2
2025-03-30,L1,SKU-400,D-01,1
2025-03-30,L2,SKU-100,D-02,2
2025-03-30,L2,SKU-200,D-01,1
2025-03-30,L2,SKU-200,D-04,1
2025-03-30,L2,SKU-300,D-01,1
2025-03-30,L2,SKU-300,D-05,1
2025-03-30,L2,SKU-400,D-01,1
2025-03-30,L2,SKU-400,D-02,1
2025-03-30,L3,SKU-100,D-01,1
2025-03-30,L3,SKU-100,D-03,1
2025-03-30,L3,SKU-200,D-02,1
2025-03-30,L3,SKU-200,D-05,1
2025-03-30,L3,SKU-300,D-01,1
2025-03-30,L3,SKU-300,D-02,2
2025-03-30,L3,SKU-400,D-01,1
2025-03-30,L3,SKU-400,D-03,1
2025-03-30,L4,SKU-100,D-01,1
2025-03-30,L4,SKU-200,D-02,1
2025-03-30,L4,SKU-200,D-03,1
2025-03-30,L4,SKU-300,D-01,1
2025-03-30,L4,SKU-400,D-01,1
2025-03-30,L4,SKU-400,D-05,1
2025-03-31,L1,SKU-100,D-03,2
2025-03-31,L1,SKU-200,D-04,2
2025-03-31,L1,SKU-300,D-02,1
2025-03-31,L1,SKU-300,D-03,1
2025-03-31,L1,SKU-400,D-01,1
2025-03-31,L1,SKU-400,D-02,1
2025-03-31,L2,SKU-100,D-01,1
2025-03-31,L2,SKU-100,D-02,1
2025-03-31,L2,SKU-200,D-01,1
2025-03-31,L2,SKU-200,D-03,1
2025-03-31,L2,SKU-300,D-02,1
2025-03-31,L2,SKU-300,D-04,1
2025-03-31,L2,SKU-400,D-03,1
2025-03-31,L2,SKU-400,D-05,1
2025-03-31,L3,SKU-100,D-01,1
2025-03-31,L3,SKU-100,D-02,1
2025-03-31,L3,SKU-200,D-01,2
2025-03-31,L3,SKU-300,D-01,1
2025-03-31,L3,SKU-300,D-02,2
2025-03-31,L3,SKU-400,D-03,1
2025-03-31,L3,SKU-400,D-04,1
2025-03-31,L4,SKU-100,D-02,1
2025-03-31,L4,SKU-100,D-05,1
2025-03-31,L4,SKU-200,D-02,1
2025-03-31,L4,SKU-200,D-05,1
2025-03-31,L4,SKU-300,D-02,1
2025-03-31,L4,SKU-300,D-04,1
2025-03-31,L4,SKU-400,D-01,1
2025-03-31,L4,SKU-400,D-02,1
2025-04-01,L1,SKU-100,D-04,1
2025-04-01,L1,SKU-200,D-01,1
2025-04-01,L1,SKU-200,D-05,1
2025-04-01,L1,SKU-300,D-03,1
2025-04-01,L1,SKU-300,D-05,1
2025-04-01,L1,SKU-400,D-02,1
2025-04-01,L1,SKU-400,D-05,1
2025-04-01,L2,SKU-100,D-01,1
2025-04-01,L2,SKU-100,D-02,1
2025-04-01,L2,SKU-200,D-02,1
2025-04-01,L2,SKU-200,D-04,1
2025-04-01,L2,SKU-300,D-01,2
2025-04-01,L2,SKU-400,D-01,1
2025-04-01,L2,SKU-400,D-04,1
2025-04-01,L3,SKU-100,D-02,1
2025-04-01,L3,SKU-100,D-04,1
2025-04-01,L3,SKU-200,D-03,2
2025-04-01,L3,SKU-300,D-03,1
2025-04-01,L3,SKU-300,D-05,1
2025-04-01,L3,SKU-400,D-02,1
2025-04-01,L3,SKU-400,D-05,1
2025-04-01,L4,SKU-100,D-04,2
2025-04-01,L4,SKU-200,D-01,1
2025-04-01,L4,SKU-200,D-04,1
2025-04-01,L4,SKU-300,D-01,2
2025-04-01,L4,SKU-400,D-03,1
2025-04-02,L1,SKU-100,D-01,1
2025-04-02,L1,SKU-100,D-05,1
2025-04-02,L1,SKU-200,D-02,1
2025-04-02,L1,SKU-200,D-03,1
2025-04-02,L1,SKU-300,D-01,1
2025-04-02,L1,SKU-300,D-02,1
2025-04-02,L1,SKU-400,D-01,1
2025-04-02,L1,SKU-400,D-02,1
2025-04-02,L2,SKU-100,D-03,1
2025-04-02,L2,SKU-100,D-04,1
2025-04-02,L2,SKU-200,D-01,1
2025-04-02,L2,SKU-200,D-04,1
2025-04-02,L2,SKU-300,D-01,1
2025-04-02,L2,SKU-300,D-04,1
2025-04-02,L2,SKU-400,D-03,1
2025-04-02,L2,SKU-400,D-04,1
2025-04-02,L3,SKU-100,D-01,1
2025-04-02,L3,SKU-100,D-04,1
2025-04-02,L3,SKU-200,D-02,1
2025-04-02,L3,SKU-200,D-05,1
2025-04-02,L3,SKU-300,D-04,2
2025-04-02,L3,SKU-400,D-02,1
2025-04-02,L3,SKU-400,D-05,1
2025-04-02,L4,SKU-100,D-01,1
2025-04-02,L4,SKU-100,D-02,1
2025-04-02,L4,SKU-200,D-03,1
2025-04-02,L4,SKU-200,D-04,1
2025-04-02,L4,SKU-300,D-02,1
2025-04-02,L4,SKU-300,D-03,1
2025-04-02,L4,SKU-400,D-01,1
2025-04-02,L4,SKU-400,D-03,1
2025-04-03,L1,SKU-100,D-02,1
2025-04-03,L1,SKU-100,D-05,1
2025-04-03,L1,SKU-200,D-02,1
2025-04-03,L1,SKU-200,D-03,1
2025-04-03,L1,SKU-300,D-01,1
2025-04-03,L1,SKU-300,D-02,1
2025-04-03,L1,SKU-400,D-01,1
2025-04-03,L1,SKU-400,D-02,1
2025-04-03,L2,SKU-100,D-04,1
2025-04-03,L2,SKU-100,D-05,1
2025-04-03,L2,SKU-200,D-01,1
2025-04-03,L2,SKU-200,D-05,1
2025-04-03,L2,SKU-300,D-02,1
2025-04-03,L2,SKU-300,D-03,1
2025-04-03,L2,SKU-400,D-03,2
2025-04-03,L3,SKU-100,D-01,1
2025-04-03,L3,SKU-100,D-02,1
2025-04-03,L3,SKU-200,D-01,1
2025-04-03,L3,SKU-200,D-02,1
2025-04-03,L3,SKU-200,D-03,1
2025-04-03,L3,SKU-300,D-01,1
2025-04-03,L3,SKU-300,D-03,2
2025-04-03,L3,SKU-400,D-01,1
2025-04-03,L3,SKU-400,D-03,1
2025-04-03,L4,SKU-100,D-02,1
